,Date/Time (LST),Stn Press (kPa),Temp (°C),Rel Hum (%),Wind Spd (km/h),East,Ontario Demand
392,2024-01-17 08:00,99.92,-11.8,72.0,15.0,1290,20034
393,2024-01-17 09:00,99.93,-10.9,61.0,19.0,1207,19818
394,2024-01-17 10:00,99.9,-10.2,55.0,27.0,1139,19728
395,2024-01-17 11:00,99.9,-8.9,51.0,31.0,1085,19550
396,2024-01-17 12:00,99.88,-8.0,49.0,25.0,1064,19105
397,2024-01-17 13:00,99.85,-8.0,65.0,24.0,1059,18988
398,2024-01-17 14:00,99.81,-8.0,73.0,27.0,1028,18969
399,2024-01-17 15:00,99.84,-7.7,67.0,27.0,1062,19078
400,2024-01-17 16:00,99.86,-7.7,68.0,31.0,1175,19503
401,2024-01-17 17:00,99.93,-8.5,62.0,11.0,1289,20318
402,2024-01-17 18:00,100.02,-8.5,60.0,23.0,1283,20348
403,2024-01-17 19:00,100.09,-9.0,56.0,23.0,1248,20144
404,2024-01-17 20:00,100.14,-8.4,61.0,22.0,1224,19856
405,2024-01-17 21:00,100.14,-7.6,65.0,21.0,1174,19286
406,2024-01-17 22:00,100.17,-7.5,63.0,22.0,1126,18200
407,2024-01-17 23:00,100.19,-7.3,63.0,22.0,1054,17106
408,2024-01-18 00:00,100.21,-8.1,63.0,18.0,1017,16543
409,2024-01-18 01:00,100.21,-8.2,63.0,18.0,1005,16312
410,2024-01-18 02:00,100.23,-9.1,66.0,9.0,1035,16092
411,2024-01-18 03:00,100.28,-8.0,68.0,13.0,1043,16032
412,2024-01-18 04:00,100.31,-7.5,65.0,15.0,1035,16242
413,2024-01-18 05:00,100.34,-7.1,60.0,18.0,1096,16985
414,2024-01-18 06:00,100.36,-7.4,59.0,18.0,1171,18337
415,2024-01-18 07:00,100.4,-7.7,63.0,14.0,1275,19617
416,2024-01-18 08:00,100.44,-7.5,67.0,11.0,1284,19890
417,2024-01-18 09:00,100.48,-7.0,64.0,9.0,1252,19796
418,2024-01-18 10:00,100.48,-5.9,61.0,11.0,1191,19860
419,2024-01-18 11:00,100.49,-4.9,58.0,14.0,1165,19584
420,2024-01-18 12:00,100.42,-3.8,54.0,11.0,1169,19760
421,2024-01-18 13:00,100.35,-3.7,54.0,10.0,1120,19554
422,2024-01-18 14:00,100.32,-3.6,53.0,15.0,1117,19214
423,2024-01-18 15:00,100.33,-3.9,56.0,11.0,1205,19301
424,2024-01-18 16:00,100.35,-3.7,58.0,14.0,1309,19880
425,2024-01-18 17:00,100.4,-4.0,59.0,10.0,1412,20440
426,2024-01-18 18:00,100.44,-4.2,60.0,9.0,1408,20306
427,2024-01-18 19:00,100.49,-4.7,62.0,8.0,1391,20122
428,2024-01-18 20:00,100.49,-5.1,64.0,8.0,1349,19761
429,2024-01-18 21:00,100.47,-5.4,66.0,9.0,1280,19080
430,2024-01-18 22:00,100.48,-5.2,68.0,8.0,1193,17850
431,2024-01-18 23:00,100.48,-5.4,68.0,9.0,1121,16959
432,2024-01-19 00:00,100.46,-6.7,75.0,4.0,1064,16312
433,2024-01-19 01:00,100.42,-7.6,77.0,11.0,1005,15893
434,2024-01-19 02:00,100.45,-7.7,78.0,18.0,1021,15734
435,2024-01-19 03:00,100.5,-8.0,79.0,14.0,1031,15751
436,2024-01-19 04:00,100.45,-8.4,78.0,17.0,1047,16033
437,2024-01-19 05:00,100.48,-9.4,80.0,20.0,1096,16544
438,2024-01-19 06:00,100.5,-10.8,74.0,23.0,1204,17865
439,2024-01-19 07:00,100.54,-11.8,74.0,18.0,1290,19325
440,2024-01-19 08:00,100.54,-13.0,75.0,24.0,1275,19669
441,2024-01-19 09:00,100.5,-13.7,73.0,21.0,1180,19660
442,2024-01-19 10:00,100.51,-14.3,70.0,24.0,1116,19677
443,2024-01-19 11:00,100.48,-13.8,65.0,24.0,1090,19701
444,2024-01-19 12:00,100.46,-13.4,57.0,20.0,1077,19402
445,2024-01-19 13:00,100.42,-12.9,53.0,22.0,1100,19693
446,2024-01-19 14:00,100.4,-12.8,52.0,22.0,1121,19682
447,2024-01-19 15:00,100.41,-12.4,52.0,21.0,1226,19457
448,2024-01-19 16:00,100.44,-12.7,49.0,19.0,1346,19912
449,2024-01-19 17:00,100.46,-13.2,53.0,12.0,1415,20626
450,2024-01-19 18:00,100.53,-13.7,54.0,14.0,1366,20505
451,2024-01-19 19:00,100.57,-14.6,59.0,12.0,1378,20399
452,2024-01-19 20:00,100.57,-15.6,63.0,8.0,1407,20295
453,2024-01-19 21:00,100.58,-15.6,62.0,6.0,1289,19373
454,2024-01-19 22:00,100.58,-15.8,63.0,10.0,1245,18479
455,2024-01-19 23:00,100.59,-16.4,66.0,10.0,1173,17700
456,2024-01-20 00:00,100.59,-16.4,69.0,9.0,1121,17158
457,2024-01-20 01:00,100.57,-16.7,71.0,10.0,1115,16709
458,2024-01-20 02:00,100.59,-16.7,73.0,10.0,1135,16441
459,2024-01-20 03:00,100.62,-17.2,74.0,10.0,1140,16411
460,2024-01-20 04:00,100.61,-17.6,75.0,12.0,1148,16473
461,2024-01-20 05:00,100.6,-17.7,76.0,12.0,1169,16567
462,2024-01-20 06:00,100.61,-17.1,74.0,13.0,1216,16943
463,2024-01-20 07:00,100.65,-16.8,73.0,12.0,1279,17704
464,2024-01-20 08:00,100.69,-16.3,72.0,11.0,1322,18315
465,2024-01-20 09:00,100.7,-15.8,75.0,14.0,1342,18926
466,2024-01-20 10:00,100.73,-14.9,70.0,18.0,1322,19331
467,2024-01-20 11:00,100.74,-14.1,69.0,16.0,1304,19555
468,2024-01-20 12:00,100.69,-13.6,66.0,15.0,1239,19315
469,2024-01-20 13:00,100.64,-12.5,62.0,16.0,1202,19089
470,2024-01-20 14:00,100.66,-12.0,62.0,16.0,1233,19132
471,2024-01-20 15:00,100.7,-11.2,62.0,16.0,1295,19362
472,2024-01-20 16:00,100.76,-11.0,67.0,14.0,1360,19631
473,2024-01-20 17:00,100.83,-11.2,63.0,13.0,1451,20226
474,2024-01-20 18:00,100.93,-11.6,66.0,12.0,1428,20196
475,2024-01-20 19:00,101.02,-12.3,68.0,14.0,1366,19780
476,2024-01-20 20:00,101.09,-12.6,68.0,16.0,1338,19331
477,2024-01-20 21:00,101.17,-12.8,67.0,14.0,1288,18654
478,2024-01-20 22:00,101.25,-13.6,64.0,22.0,1218,17636
479,2024-01-20 23:00,101.3,-14.5,65.0,18.0,1169,16996
480,2024-01-21 00:00,101.36,-15.1,67.0,12.0,1161,16560
481,2024-01-21 01:00,101.38,-15.4,70.0,15.0,1127,16245
482,2024-01-21 02:00,101.47,-15.4,71.0,16.0,1103,16033
483,2024-01-21 03:00,101.54,-15.8,74.0,13.0,1094,15957
484,2024-01-21 04:00,101.58,-16.6,77.0,9.0,1121,15907
485,2024-01-21 05:00,101.65,-15.6,80.0,11.0,1137,15871
486,2024-01-21 06:00,101.71,-14.3,77.0,11.0,1172,16309
487,2024-01-21 07:00,101.83,-13.4,73.0,12.0,1204,16980
488,2024-01-21 08:00,101.9,-12.7,73.0,11.0,1190,17433
489,2024-01-21 09:00,101.91,-12.2,69.0,13.0,1102,17787
490,2024-01-21 10:00,101.98,-11.6,67.0,18.0,1000,17829
491,2024-01-21 11:00,101.97,-10.6,62.0,14.0,931,17558
492,2024-01-21 12:00,101.96,-9.5,56.0,8.0,883,17474
493,2024-01-21 13:00,101.94,-8.6,53.0,11.0,844,17352
494,2024-01-21 14:00,101.93,-8.1,54.0,15.0,875,17396
495,2024-01-21 15:00,101.95,-7.0,49.0,14.0,1046,17902
496,2024-01-21 16:00,101.99,-6.2,46.0,11.0,1260,18633
497,2024-01-21 17:00,102.02,-6.3,47.0,14.0,1395,19544
498,2024-01-21 18:00,102.04,-5.7,47.0,17.0,1372,19495
499,2024-01-21 19:00,102.08,-6.3,48.0,19.0,1300,19032
500,2024-01-21 20:00,102.04,-6.7,58.0,12.0,1241,18714
501,2024-01-21 21:00,102.02,-6.6,65.0,9.0,1174,18133
502,2024-01-21 22:00,101.99,-6.7,71.0,7.0,1101,17225
503,2024-01-21 23:00,102.0,-4.2,70.0,10.0,1045,16338
504,2024-01-22 00:00,101.98,-3.7,68.0,17.0,999,15691
505,2024-01-22 01:00,101.91,-4.2,75.0,18.0,965,15408
506,2024-01-22 02:00,101.96,-4.1,75.0,13.0,956,15321
507,2024-01-22 03:00,101.97,-4.5,76.0,13.0,965,15358
508,2024-01-22 04:00,101.93,-4.3,77.0,11.0,985,15543
509,2024-01-22 05:00,101.96,-4.1,76.0,10.0,1025,16077
510,2024-01-22 06:00,101.88,-2.6,75.0,19.0,1108,17274
511,2024-01-22 07:00,101.84,-2.1,76.0,24.0,1162,18662
512,2024-01-22 08:00,101.79,-1.7,81.0,25.0,1114,18929
513,2024-01-22 09:00,101.78,-1.8,80.0,28.0,1055,19000
514,2024-01-22 10:00,101.77,-2.2,78.0,29.0,1064,19046
515,2024-01-22 11:00,101.74,-2.6,78.0,33.0,1053,19490
516,2024-01-22 12:00,101.59,-2.2,75.0,31.0,1029,19322
517,2024-01-22 13:00,101.52,-1.9,69.0,32.0,1045,19482
518,2024-01-22 14:00,101.44,-1.4,67.0,27.0,1080,19472
519,2024-01-22 15:00,101.38,-1.1,67.0,23.0,1120,19472
520,2024-01-22 16:00,101.38,-1.8,80.0,32.0,1186,19819
521,2024-01-22 17:00,101.34,-1.7,90.0,29.0,1262,20368
522,2024-01-22 18:00,101.33,-1.0,92.0,30.0,1240,20139
523,2024-01-22 19:00,101.32,-0.2,87.0,33.0,1247,19937
524,2024-01-22 20:00,101.36,-0.3,84.0,29.0,1207,19386
525,2024-01-22 21:00,101.38,0.1,77.0,15.0,1091,18641
526,2024-01-22 22:00,101.44,0.3,77.0,19.0,1011,17606
527,2024-01-22 23:00,101.54,-0.1,75.0,18.0,944,16633
528,2024-01-23 00:00,101.62,-0.4,78.0,17.0,907,16124
529,2024-01-23 01:00,101.64,-0.6,78.0,17.0,914,15697
530,2024-01-23 02:00,101.66,-0.7,80.0,20.0,904,15600
531,2024-01-23 03:00,101.78,-0.9,80.0,12.0,900,15518
532,2024-01-23 04:00,101.78,-0.9,81.0,9.0,919,15750
533,2024-01-23 05:00,101.81,-0.9,82.0,9.0,1018,16163
534,2024-01-23 06:00,101.87,-0.8,82.0,9.0,1102,17251
535,2024-01-23 07:00,101.9,-1.3,84.0,5.0,1161,18494
536,2024-01-23 08:00,101.95,-1.5,85.0,3.0,1170,18922
537,2024-01-23 09:00,102.01,-1.2,85.0,4.0,1119,19081
538,2024-01-23 10:00,102.06,-0.5,84.0,12.0,1075,19147
539,2024-01-23 11:00,102.11,0.3,79.0,11.0,1058,19228
540,2024-01-23 12:00,102.08,0.8,76.0,7.0,1041,19017
541,2024-01-23 13:00,102.11,0.6,81.0,7.0,1061,18928
542,2024-01-23 14:00,102.05,0.5,79.0,11.0,1116,18972
543,2024-01-23 15:00,102.07,0.1,85.0,11.0,1181,19157
544,2024-01-23 16:00,102.11,-0.3,91.0,11.0,1265,19611
545,2024-01-23 17:00,102.09,-0.5,93.0,10.0,1312,19925
546,2024-01-23 18:00,102.15,-0.8,94.0,11.0,1264,19755
547,2024-01-23 19:00,102.15,-1.2,95.0,16.0,1251,19719
548,2024-01-23 20:00,102.16,-2.1,92.0,17.0,1202,19248
549,2024-01-23 21:00,102.1,-2.8,94.0,21.0,1154,18601
550,2024-01-23 22:00,102.03,-3.0,92.0,21.0,1086,17514
551,2024-01-23 23:00,101.98,-3.2,92.0,21.0,999,16494
552,2024-01-24 00:00,101.9,-3.1,93.0,21.0,951,15759
553,2024-01-24 01:00,101.82,-3.1,93.0,21.0,951,15515
554,2024-01-24 02:00,101.8,-3.2,94.0,18.0,946,15219
555,2024-01-24 03:00,101.83,-4.2,94.0,15.0,956,15235
556,2024-01-24 04:00,101.77,-5.2,91.0,16.0,976,15443
557,2024-01-24 05:00,101.73,-5.8,90.0,13.0,1035,15772
558,2024-01-24 06:00,101.75,-6.3,90.0,16.0,1122,16864
559,2024-01-24 07:00,101.74,-6.0,93.0,15.0,1193,18210
560,2024-01-24 08:00,101.78,-6.6,93.0,12.0,1246,18714
561,2024-01-24 09:00,101.74,-6.8,94.0,11.0,1241,18807
562,2024-01-24 10:00,101.72,-6.6,94.0,10.0,1255,18955
563,2024-01-24 11:00,101.67,-6.2,95.0,9.0,1286,19079
564,2024-01-24 12:00,101.62,-5.9,95.0,9.0,1286,19182
565,2024-01-24 13:00,101.48,-5.4,95.0,8.0,1272,19195
566,2024-01-24 14:00,101.42,-5.0,95.0,8.0,1293,19137
567,2024-01-24 15:00,101.37,-4.5,95.0,9.0,1300,19265
568,2024-01-24 16:00,101.31,-3.8,96.0,7.0,1333,19588
569,2024-01-24 17:00,101.22,-3.5,96.0,10.0,1379,20006
570,2024-01-24 18:00,101.14,-2.8,96.0,6.0,1351,19472
571,2024-01-24 19:00,101.09,-2.4,96.0,0.0,1319,19085
572,2024-01-24 20:00,101.02,-2.2,96.0,,1279,18877
573,2024-01-24 21:00,100.92,-1.8,96.0,,1224,18248
574,2024-01-24 22:00,100.86,-1.1,97.0,,1143,17124
575,2024-01-24 23:00,100.81,-1.6,96.0,,1051,16080
576,2024-01-25 00:00,100.79,-1.0,96.0,,1001,15339
577,2024-01-25 01:00,100.74,-1.0,96.0,,982,14921
578,2024-01-25 02:00,100.73,-1.0,95.0,,983,14819
579,2024-01-25 03:00,100.79,-0.8,96.0,,986,14693
580,2024-01-25 04:00,100.8,-0.8,97.0,,998,14884
581,2024-01-25 05:00,100.83,-0.8,97.0,,1048,15349
582,2024-01-25 06:00,100.93,-0.9,96.0,,1117,16438
583,2024-01-25 07:00,100.99,-0.7,94.0,,1178,17680
584,2024-01-25 08:00,101.1,-0.7,94.0,,1189,18201
585,2024-01-25 09:00,101.14,-0.6,94.0,,1194,18307
586,2024-01-25 10:00,101.15,-0.5,93.0,,1186,18316
587,2024-01-25 11:00,101.17,-0.1,94.0,,1161,18358
588,2024-01-25 12:00,101.17,0.2,94.0,,1127,18247
589,2024-01-25 13:00,101.13,0.3,94.0,,1110,18157
590,2024-01-25 14:00,101.12,0.5,93.0,,1094,18093
591,2024-01-25 15:00,101.15,0.6,92.0,12.0,1148,18286
592,2024-01-25 16:00,101.16,0.7,93.0,12.0,1209,18671
593,2024-01-25 17:00,101.21,0.6,94.0,8.0,1258,19021
594,2024-01-25 18:00,101.25,0.5,94.0,14.0,1262,18790
595,2024-01-25 19:00,101.19,0.4,94.0,17.0,1207,18424
596,2024-01-25 20:00,101.21,0.4,94.0,18.0,1161,17962
597,2024-01-25 21:00,101.21,0.4,94.0,16.0,1090,17289
598,2024-01-25 22:00,101.16,0.2,95.0,10.0,1006,16335
599,2024-01-25 23:00,101.11,0.2,95.0,15.0,939,15392
600,2024-01-26 00:00,101.02,0.3,95.0,14.0,899,14887
601,2024-01-26 01:00,100.92,0.1,96.0,16.0,882,14573
602,2024-01-26 02:00,100.84,0.2,96.0,20.0,888,14302
603,2024-01-26 03:00,100.65,0.3,97.0,21.0,903,14443
604,2024-01-26 04:00,100.58,0.3,97.0,20.0,938,14815
605,2024-01-26 05:00,100.45,0.3,96.0,21.0,980,15360
606,2024-01-26 06:00,100.52,0.6,96.0,14.0,1063,16621
607,2024-01-26 07:00,100.34,0.5,96.0,25.0,1142,17689
608,2024-01-26 08:00,100.32,0.7,95.0,26.0,1171,18300
609,2024-01-26 09:00,100.32,0.7,95.0,24.0,1165,18457
610,2024-01-26 10:00,100.33,0.9,95.0,22.0,1172,18605
611,2024-01-26 11:00,100.41,1.0,95.0,22.0,1123,18560
612,2024-01-26 12:00,100.41,1.0,94.0,22.0,1070,18197
613,2024-01-26 13:00,100.4,1.3,94.0,25.0,1026,18269
614,2024-01-26 14:00,100.37,1.3,93.0,20.0,1024,18197
615,2024-01-26 15:00,100.55,1.5,93.0,19.0,1086,18202
616,2024-01-26 16:00,100.61,1.4,93.0,20.0,1162,18539
617,2024-01-26 17:00,100.68,1.3,93.0,16.0,1209,18870
618,2024-01-26 18:00,100.9,1.2,93.0,13.0,1201,18609
619,2024-01-26 19:00,100.97,1.3,93.0,15.0,1195,18305
620,2024-01-26 20:00,101.05,1.4,92.0,13.0,1164,18015
621,2024-01-26 21:00,101.1,1.2,92.0,8.0,1198,17488
622,2024-01-26 22:00,101.03,1.2,92.0,11.0,1030,16454
623,2024-01-26 23:00,101.11,1.1,92.0,9.0,976,15447
624,2024-01-27 00:00,101.11,0.9,94.0,7.0,901,14751
625,2024-01-27 01:00,101.11,1.0,92.0,4.0,881,14327
626,2024-01-27 02:00,101.13,0.7,94.0,5.0,875,14018
627,2024-01-27 03:00,101.13,0.8,93.0,6.0,899,13950
628,2024-01-27 04:00,101.13,0.6,94.0,4.0,896,14005
629,2024-01-27 05:00,101.15,0.6,94.0,0.0,933,14283
630,2024-01-27 06:00,101.18,0.7,94.0,3.0,983,14858
631,2024-01-27 07:00,101.22,0.3,96.0,4.0,1048,15661
632,2024-01-27 08:00,101.27,0.6,97.0,4.0,1079,16451
633,2024-01-27 09:00,101.35,0.7,97.0,4.0,1073,16890
634,2024-01-27 10:00,101.39,1.2,88.0,0.0,1034,17160
635,2024-01-27 11:00,101.37,2.2,82.0,0.0,1026,17448
636,2024-01-27 12:00,101.33,1.0,93.0,8.0,1013,17328
637,2024-01-27 13:00,101.21,1.0,92.0,7.0,1029,17438
638,2024-01-27 14:00,101.17,1.0,93.0,8.0,1054,17389
639,2024-01-27 15:00,101.16,1.0,93.0,4.0,1101,17470
640,2024-01-27 16:00,101.16,0.9,96.0,7.0,1182,17596
641,2024-01-27 17:00,101.15,0.7,98.0,7.0,1243,17825
642,2024-01-27 18:00,101.16,0.8,98.0,6.0,1219,17595
643,2024-01-27 19:00,101.18,0.5,98.0,5.0,1176,17176
644,2024-01-27 20:00,101.17,0.5,99.0,6.0,1109,16696
645,2024-01-27 21:00,101.09,0.6,99.0,6.0,1068,16197
646,2024-01-27 22:00,101.05,0.6,99.0,6.0,1028,15428
647,2024-01-27 23:00,100.98,0.5,99.0,8.0,980,14830
648,2024-01-28 00:00,100.98,0.6,99.0,6.0,943,14780
649,2024-01-28 01:00,100.89,0.5,98.0,7.0,922,13971
650,2024-01-28 02:00,100.88,0.5,98.0,7.0,892,13695
651,2024-01-28 03:00,100.82,0.5,98.0,12.0,867,13529
652,2024-01-28 04:00,100.74,0.6,96.0,10.0,870,13527
653,2024-01-28 05:00,100.62,0.3,96.0,14.0,888,13718
654,2024-01-28 06:00,100.45,0.2,94.0,16.0,930,14281
655,2024-01-28 07:00,100.49,0.1,92.0,13.0,978,14979
656,2024-01-28 08:00,100.51,0.2,90.0,12.0,998,15577
657,2024-01-28 09:00,100.47,0.3,90.0,13.0,983,16031
658,2024-01-28 10:00,100.38,0.9,86.0,20.0,960,16509
659,2024-01-28 11:00,100.28,1.2,83.0,21.0,963,17042
660,2024-01-28 12:00,100.18,1.7,78.0,22.0,998,17277
661,2024-01-28 13:00,100.12,1.8,75.0,21.0,1004,17145
662,2024-01-28 14:00,100.05,1.9,77.0,20.0,1040,17113
663,2024-01-28 15:00,100.07,1.8,75.0,21.0,1076,17357
664,2024-01-28 16:00,100.12,1.8,76.0,17.0,1164,17683
665,2024-01-28 17:00,100.09,1.5,78.0,16.0,1231,18336
666,2024-01-28 18:00,100.1,1.4,78.0,16.0,1212,18303
667,2024-01-28 19:00,100.1,1.3,78.0,19.0,1172,17974
668,2024-01-28 20:00,100.11,1.4,76.0,19.0,1141,17490
669,2024-01-28 21:00,100.08,1.2,78.0,18.0,1090,16886
670,2024-01-28 22:00,100.08,1.2,76.0,16.0,1012,16062
671,2024-01-28 23:00,100.08,0.7,84.0,15.0,941,15478
672,2024-01-29 00:00,100.09,0.6,87.0,15.0,888,14886
673,2024-01-29 01:00,100.09,0.6,86.0,14.0,852,14398
674,2024-01-29 02:00,100.12,0.7,79.0,14.0,841,14206
675,2024-01-29 03:00,100.15,0.4,82.0,11.0,845,14254
676,2024-01-29 04:00,100.17,-0.2,88.0,14.0,884,14497
677,2024-01-29 05:00,100.22,-0.6,90.0,12.0,932,14980
678,2024-01-29 06:00,100.28,-0.9,82.0,24.0,1029,16407
679,2024-01-29 07:00,100.38,-1.2,79.0,22.0,1076,18137
680,2024-01-29 08:00,100.43,-1.1,79.0,15.0,1093,18469
681,2024-01-29 09:00,100.48,-1.5,81.0,22.0,1068,18393
682,2024-01-29 10:00,100.52,-1.2,79.0,18.0,1020,18313
683,2024-01-29 11:00,100.58,-0.9,78.0,16.0,982,18045
684,2024-01-29 12:00,100.56,-0.8,75.0,17.0,939,17808
685,2024-01-29 13:00,100.56,-0.6,70.0,11.0,883,17474
686,2024-01-29 14:00,100.57,-0.5,74.0,11.0,847,17335
687,2024-01-29 15:00,100.61,-0.2,71.0,9.0,880,17355
688,2024-01-29 16:00,100.63,0.1,68.0,7.0,1076,17860
689,2024-01-29 17:00,100.68,-0.8,73.0,8.0,1234,18857
690,2024-01-29 18:00,100.76,-1.3,75.0,6.0,1246,18978
691,2024-01-29 19:00,100.81,-1.6,78.0,10.0,1244,18633
692,2024-01-29 20:00,100.85,-2.0,80.0,8.0,1216,18256
693,2024-01-29 21:00,100.89,-2.6,80.0,8.0,1165,17605
694,2024-01-29 22:00,100.89,-2.6,86.0,10.0,1093,16571
695,2024-01-29 23:00,100.88,-3.1,84.0,10.0,1022,15676
696,2024-01-30 00:00,100.9,-2.6,86.0,7.0,952,14925
697,2024-01-30 01:00,100.89,-3.4,84.0,6.0,927,14536
698,2024-01-30 02:00,100.91,-3.3,89.0,5.0,914,14491
699,2024-01-30 03:00,100.93,-3.5,89.0,4.0,949,14354
700,2024-01-30 04:00,100.93,-3.2,89.0,12.0,964,14534
701,2024-01-30 05:00,100.97,-3.0,90.0,9.0,970,15004
702,2024-01-30 06:00,100.97,-2.5,86.0,13.0,1042,16221
703,2024-01-30 07:00,100.98,-2.4,86.0,12.0,1104,17821
704,2024-01-30 08:00,101.02,-1.7,82.0,14.0,1094,18360
705,2024-01-30 09:00,101.04,-1.7,82.0,14.0,1060,18295
706,2024-01-30 10:00,101.03,-1.5,81.0,11.0,1033,18412
707,2024-01-30 11:00,101.01,-0.9,80.0,9.0,1004,18617
708,2024-01-30 12:00,100.94,-0.4,80.0,13.0,1002,18735
709,2024-01-30 13:00,100.91,0.1,78.0,21.0,1010,18795
710,2024-01-30 14:00,100.88,-0.2,80.0,12.0,1060,18715
711,2024-01-30 15:00,100.84,-0.2,79.0,12.0,1092,18935
712,2024-01-30 16:00,100.83,0.1,75.0,18.0,1190,19051
713,2024-01-30 17:00,100.84,-0.1,77.0,22.0,1300,19401
714,2024-01-30 18:00,100.85,-0.3,79.0,18.0,1286,19327
715,2024-01-30 19:00,100.81,-0.3,80.0,17.0,1261,18778
716,2024-01-30 20:00,100.84,0.0,80.0,17.0,1228,18542
717,2024-01-30 21:00,100.79,-0.1,81.0,15.0,1181,18017
718,2024-01-30 22:00,100.75,0.3,81.0,23.0,1111,16913
719,2024-01-30 23:00,100.76,0.5,81.0,20.0,1052,15996
720,2024-01-31 00:00,100.73,0.8,83.0,22.0,1014,15378
721,2024-01-31 01:00,100.67,0.9,83.0,23.0,985,14782
722,2024-01-31 02:00,100.68,1.0,84.0,22.0,978,14700
723,2024-01-31 03:00,100.69,1.2,85.0,18.0,980,14603
724,2024-01-31 04:00,100.67,1.2,86.0,16.0,990,14763
725,2024-01-31 05:00,100.68,1.4,89.0,12.0,1025,15188
726,2024-01-31 06:00,100.61,1.5,88.0,15.0,1085,16456
727,2024-01-31 07:00,100.6,1.5,90.0,14.0,1169,17718
728,2024-01-31 08:00,100.64,1.6,90.0,7.0,1186,18065
729,2024-01-31 09:00,100.64,1.6,89.0,7.0,1128,17959
730,2024-01-31 10:00,100.67,1.7,89.0,6.0,1091,18018
731,2024-01-31 11:00,100.69,2.3,86.0,10.0,1061,18029
732,2024-01-31 12:00,100.6,2.5,86.0,9.0,1018,17883
733,2024-01-31 13:00,100.55,2.1,91.0,11.0,996,17788
734,2024-01-31 14:00,100.5,2.1,91.0,11.0,984,17795
735,2024-01-31 15:00,100.44,2.1,93.0,14.0,1016,17954
736,2024-01-31 16:00,100.43,2.5,88.0,16.0,1123,18506
737,2024-01-31 17:00,100.45,2.3,88.0,15.0,1209,18914
738,2024-01-31 18:00,100.44,2.0,90.0,10.0,1189,18598
739,2024-01-31 19:00,100.42,2.0,88.0,14.0,1132,18098
740,2024-01-31 20:00,100.4,2.1,89.0,12.0,1080,17672
741,2024-01-31 21:00,100.36,2.3,90.0,15.0,1015,17007
742,2024-01-31 22:00,100.3,2.6,87.0,19.0,947,16212
743,2024-01-31 23:00,100.23,2.3,90.0,19.0,858,15246
744,2024-02-01 00:00,100.2,2.4,86.0,24.0,821,14571
745,2024-02-01 01:00,100.18,2.1,86.0,26.0,809,14378
746,2024-02-01 02:00,100.17,1.7,89.0,24.0,802,14302
747,2024-02-01 03:00,100.15,1.6,90.0,19.0,796,14200
748,2024-02-01 04:00,100.12,1.5,94.0,14.0,817,14244
749,2024-02-01 05:00,100.06,1.7,94.0,16.0,870,14791
750,2024-02-01 06:00,100.05,2.1,91.0,16.0,944,15966
751,2024-02-01 07:00,100.05,2.2,91.0,18.0,1015,17206
752,2024-02-01 08:00,100.05,1.9,96.0,18.0,1036,17709
753,2024-02-01 09:00,100.04,1.8,97.0,14.0,1011,17800
754,2024-02-01 10:00,100.02,2.0,97.0,17.0,1022,17887
755,2024-02-01 11:00,100.03,2.1,96.0,20.0,1036,17866
756,2024-02-01 12:00,99.95,2.3,95.0,16.0,1047,17785
757,2024-02-01 13:00,99.92,2.5,92.0,11.0,1058,17875
758,2024-02-01 14:00,99.87,2.1,96.0,12.0,1062,17869
759,2024-02-01 15:00,99.86,2.2,97.0,15.0,1074,18115
760,2024-02-01 16:00,99.83,2.1,97.0,12.0,1134,18524
761,2024-02-01 17:00,99.84,2.1,96.0,10.0,1193,18867
762,2024-02-01 18:00,99.88,2.3,96.0,10.0,1213,18674
763,2024-02-01 19:00,99.89,2.0,96.0,6.0,1178,18177
764,2024-02-01 20:00,99.94,2.1,96.0,7.0,1156,18216
765,2024-02-01 21:00,99.98,2.0,96.0,6.0,1111,17224
766,2024-02-01 22:00,100.0,1.7,97.0,5.0,1044,16065
767,2024-02-01 23:00,100.01,1.3,97.0,8.0,1059,15248
768,2024-02-02 00:00,100.02,1.3,97.0,9.0,955,14979
769,2024-02-02 01:00,100.01,1.1,96.0,9.0,917,14402
770,2024-02-02 02:00,100.04,2.0,90.0,14.0,907,14093
771,2024-02-02 03:00,100.07,1.8,89.0,9.0,898,14035
772,2024-02-02 04:00,100.12,1.6,89.0,18.0,911,14248
773,2024-02-02 05:00,100.23,1.7,88.0,21.0,957,14794
774,2024-02-02 06:00,100.33,1.3,84.0,26.0,1023,16172
775,2024-02-02 07:00,100.43,0.9,81.0,25.0,1091,17394
776,2024-02-02 08:00,100.52,0.7,80.0,20.0,1084,17847
777,2024-02-02 09:00,100.59,0.6,78.0,21.0,1031,17916
778,2024-02-02 10:00,100.65,0.7,79.0,24.0,948,17681
779,2024-02-02 11:00,100.72,1.0,75.0,24.0,894,17460
780,2024-02-02 12:00,100.72,1.5,73.0,22.0,854,17098
781,2024-02-02 13:00,100.7,1.5,70.0,22.0,847,17041
782,2024-02-02 14:00,100.71,1.4,70.0,21.0,860,17118
783,2024-02-02 15:00,100.74,1.8,68.0,19.0,934,17335
784,2024-02-02 16:00,100.8,1.6,65.0,18.0,1063,17863
785,2024-02-02 17:00,100.89,0.8,68.0,22.0,1175,18452
786,2024-02-02 18:00,100.98,-0.3,71.0,18.0,1210,18869
787,2024-02-02 19:00,101.05,-0.6,71.0,19.0,1187,18247
