,Date/Time (LST),Stn Press (kPa),Temp (°C),Rel Hum (%),Wind Spd (km/h),Essa,Ontario Demand
391,2024-01-17 07:00,97.37,-16.4,77.0,11.0,1385,19674
392,2024-01-17 08:00,97.31,-16.4,79.0,17.0,1391,20034
393,2024-01-17 09:00,97.32,-15.4,75.0,15.0,1370,19818
394,2024-01-17 10:00,97.31,-14.7,75.0,15.0,1361,19728
395,2024-01-17 11:00,97.31,-12.4,65.0,14.0,1307,19550
396,2024-01-17 12:00,97.28,-11.4,61.0,24.0,1248,19105
397,2024-01-17 13:00,97.25,-11.0,62.0,21.0,1254,18988
398,2024-01-17 14:00,97.24,-10.5,60.0,20.0,1252,18969
399,2024-01-17 15:00,97.25,-10.0,58.0,22.0,1288,19078
400,2024-01-17 16:00,97.31,-10.0,59.0,20.0,1394,19503
401,2024-01-17 17:00,97.38,-10.8,65.0,18.0,1507,20318
402,2024-01-17 18:00,97.45,-10.9,69.0,16.0,1512,20348
403,2024-01-17 19:00,97.54,-12.1,71.0,15.0,1496,20144
404,2024-01-17 20:00,97.56,-12.3,70.0,12.0,1470,19856
405,2024-01-17 21:00,97.59,-12.0,70.0,16.0,1398,19286
406,2024-01-17 22:00,97.59,-11.9,70.0,14.0,1302,18200
407,2024-01-17 23:00,97.61,-11.4,74.0,8.0,1207,17106
408,2024-01-18 00:00,97.67,-10.2,74.0,13.0,1155,16543
409,2024-01-18 01:00,97.67,-10.3,75.0,10.0,1123,16312
410,2024-01-18 02:00,97.68,-10.2,76.0,13.0,1107,16092
411,2024-01-18 03:00,97.78,-10.1,79.0,12.0,1094,16032
412,2024-01-18 04:00,97.78,-9.7,79.0,12.0,1105,16242
413,2024-01-18 05:00,97.8,-9.2,79.0,9.0,1149,16985
414,2024-01-18 06:00,97.84,-8.8,80.0,8.0,1252,18337
415,2024-01-18 07:00,97.85,-8.3,78.0,10.0,1355,19617
416,2024-01-18 08:00,97.85,-8.2,79.0,9.0,1377,19890
417,2024-01-18 09:00,97.88,-7.8,77.0,10.0,1368,19796
418,2024-01-18 10:00,97.9,-7.2,72.0,13.0,1353,19860
419,2024-01-18 11:00,97.95,-6.7,71.0,14.0,1333,19584
420,2024-01-18 12:00,97.9,-6.3,69.0,12.0,1303,19760
421,2024-01-18 13:00,97.87,-6.0,69.0,17.0,1292,19554
422,2024-01-18 14:00,97.85,-5.7,67.0,14.0,1300,19214
423,2024-01-18 15:00,97.85,-5.5,66.0,14.0,1336,19301
424,2024-01-18 16:00,97.88,-5.7,67.0,14.0,1411,19880
425,2024-01-18 17:00,97.94,-5.9,72.0,10.0,1498,20440
426,2024-01-18 18:00,98.0,-6.1,74.0,10.0,1493,20306
427,2024-01-18 19:00,98.01,-6.3,74.0,8.0,1477,20122
428,2024-01-18 20:00,98.03,-6.8,84.0,7.0,1443,19761
429,2024-01-18 21:00,98.03,-7.6,89.0,9.0,1375,19080
430,2024-01-18 22:00,98.04,-8.2,83.0,8.0,1280,17850
431,2024-01-18 23:00,98.06,-8.8,85.0,11.0,1201,16959
432,2024-01-19 00:00,98.04,-9.5,85.0,16.0,1146,16312
433,2024-01-19 01:00,98.03,-10.3,85.0,15.0,1110,15893
434,2024-01-19 02:00,98.07,-11.2,81.0,17.0,1092,15734
435,2024-01-19 03:00,98.09,-12.0,78.0,13.0,1092,15751
436,2024-01-19 04:00,98.04,-12.4,76.0,11.0,1115,16033
437,2024-01-19 05:00,98.08,-12.9,79.0,9.0,1156,16544
438,2024-01-19 06:00,98.07,-14.2,85.0,15.0,1257,17865
439,2024-01-19 07:00,98.08,-14.9,82.0,11.0,1370,19325
440,2024-01-19 08:00,98.07,-15.7,79.0,14.0,1414,19669
441,2024-01-19 09:00,98.1,-16.2,76.0,15.0,1379,19660
442,2024-01-19 10:00,98.13,-16.0,72.0,17.0,1315,19677
443,2024-01-19 11:00,98.13,-14.7,66.0,14.0,1288,19701
444,2024-01-19 12:00,98.09,-14.1,64.0,16.0,1269,19402
445,2024-01-19 13:00,98.04,-13.4,60.0,17.0,1273,19693
446,2024-01-19 14:00,98.04,-13.4,63.0,13.0,1303,19682
447,2024-01-19 15:00,98.06,-13.9,62.0,13.0,1350,19457
448,2024-01-19 16:00,98.11,-14.3,64.0,15.0,1448,19912
449,2024-01-19 17:00,98.17,-14.6,70.0,13.0,1560,20626
450,2024-01-19 18:00,98.23,-15.6,74.0,10.0,1572,20505
451,2024-01-19 19:00,98.25,-16.3,76.0,10.0,1556,20399
452,2024-01-19 20:00,98.26,-17.2,79.0,15.0,1528,20295
453,2024-01-19 21:00,98.27,-17.8,80.0,14.0,1481,19373
454,2024-01-19 22:00,98.3,-18.3,80.0,19.0,1400,18479
455,2024-01-19 23:00,98.3,-18.4,76.0,15.0,1318,17700
456,2024-01-20 00:00,98.31,-18.4,78.0,12.0,1260,17158
457,2024-01-20 01:00,98.28,-17.9,78.0,12.0,1214,16709
458,2024-01-20 02:00,98.27,-17.7,78.0,18.0,1194,16441
459,2024-01-20 03:00,98.33,-18.6,80.0,8.0,1190,16411
460,2024-01-20 04:00,98.32,-19.2,80.0,9.0,1195,16473
461,2024-01-20 05:00,98.32,-19.3,80.0,14.0,1214,16567
462,2024-01-20 06:00,98.34,-18.5,78.0,13.0,1259,16943
463,2024-01-20 07:00,98.4,-17.8,75.0,12.0,1322,17704
464,2024-01-20 08:00,98.42,-17.6,77.0,11.0,1387,18315
465,2024-01-20 09:00,98.44,-17.1,77.0,14.0,1443,18926
466,2024-01-20 10:00,98.47,-16.4,76.0,16.0,1473,19331
467,2024-01-20 11:00,98.47,-15.1,72.0,18.0,1461,19555
468,2024-01-20 12:00,98.47,-14.4,70.0,16.0,1439,19315
469,2024-01-20 13:00,98.45,-13.9,70.0,21.0,1417,19089
470,2024-01-20 14:00,98.42,-12.9,71.0,17.0,1401,19132
471,2024-01-20 15:00,98.46,-12.1,74.0,18.0,1408,19362
472,2024-01-20 16:00,98.51,-11.9,76.0,19.0,1455,19631
473,2024-01-20 17:00,98.62,-12.8,78.0,25.0,1554,20226
474,2024-01-20 18:00,98.71,-13.3,75.0,21.0,1545,20196
475,2024-01-20 19:00,98.79,-13.7,77.0,21.0,1495,19780
476,2024-01-20 20:00,98.84,-13.6,79.0,19.0,1448,19331
477,2024-01-20 21:00,98.88,-13.6,79.0,20.0,1393,18654
478,2024-01-20 22:00,98.95,-14.4,77.0,19.0,1321,17636
479,2024-01-20 23:00,98.95,-14.8,75.0,21.0,1254,16996
480,2024-01-21 00:00,98.99,-15.1,77.0,20.0,1200,16560
481,2024-01-21 01:00,99.04,-14.8,79.0,22.0,1165,16245
482,2024-01-21 02:00,99.11,-14.3,75.0,16.0,1142,16033
483,2024-01-21 03:00,99.18,-14.4,74.0,15.0,1145,15957
484,2024-01-21 04:00,99.18,-14.7,74.0,16.0,1138,15907
485,2024-01-21 05:00,99.25,-15.1,75.0,13.0,1147,15871
486,2024-01-21 06:00,99.34,-15.0,76.0,16.0,1175,16309
487,2024-01-21 07:00,99.38,-15.4,76.0,16.0,1236,16980
488,2024-01-21 08:00,99.46,-15.6,77.0,13.0,1285,17433
489,2024-01-21 09:00,99.55,-14.0,65.0,0.0,1293,17787
490,2024-01-21 10:00,99.61,-13.4,67.0,4.0,1239,17829
491,2024-01-21 11:00,99.62,-9.6,59.0,3.0,1179,17558
492,2024-01-21 12:00,99.54,-7.1,57.0,6.0,1164,17474
493,2024-01-21 13:00,99.52,-4.6,67.0,18.0,1175,17352
494,2024-01-21 14:00,99.49,-4.6,73.0,12.0,1214,17396
495,2024-01-21 15:00,99.51,-4.6,75.0,14.0,1295,17902
496,2024-01-21 16:00,99.51,-4.9,77.0,7.0,1380,18633
497,2024-01-21 17:00,99.52,-4.8,77.0,6.0,1476,19544
498,2024-01-21 18:00,99.5,-5.1,77.0,7.0,1465,19495
499,2024-01-21 19:00,99.52,-6.2,72.0,10.0,1419,19032
500,2024-01-21 20:00,99.52,-7.6,76.0,9.0,1370,18714
501,2024-01-21 21:00,99.48,-8.3,78.0,10.0,1296,18133
502,2024-01-21 22:00,99.45,-8.7,78.0,10.0,1211,17225
503,2024-01-21 23:00,99.4,-8.9,80.0,9.0,1130,16338
504,2024-01-22 00:00,99.38,-9.3,82.0,8.0,1076,15691
505,2024-01-22 01:00,99.35,-10.0,83.0,0.0,1045,15408
506,2024-01-22 02:00,99.36,-9.5,74.0,12.0,1034,15321
507,2024-01-22 03:00,99.34,-8.8,64.0,15.0,1040,15358
508,2024-01-22 04:00,99.26,-8.5,60.0,16.0,1055,15543
509,2024-01-22 05:00,99.25,-8.3,61.0,12.0,1089,16077
510,2024-01-22 06:00,99.22,-7.4,59.0,10.0,1198,17274
511,2024-01-22 07:00,99.17,-6.8,64.0,12.0,1302,18662
512,2024-01-22 08:00,99.07,-6.4,67.0,10.0,1316,18929
513,2024-01-22 09:00,99.08,-5.8,67.0,9.0,1290,19000
514,2024-01-22 10:00,99.03,-5.0,65.0,14.0,1293,19046
515,2024-01-22 11:00,98.98,-4.3,65.0,13.0,1289,19490
516,2024-01-22 12:00,98.96,-3.7,66.0,13.0,1291,19322
517,2024-01-22 13:00,98.82,-3.8,71.0,13.0,1301,19482
518,2024-01-22 14:00,98.75,-4.5,91.0,11.0,1297,19472
519,2024-01-22 15:00,98.71,-4.0,91.0,11.0,1292,19472
520,2024-01-22 16:00,98.7,-3.1,90.0,9.0,1348,19819
521,2024-01-22 17:00,98.73,-2.6,91.0,10.0,1429,20368
522,2024-01-22 18:00,98.78,-2.4,82.0,11.0,1422,20139
523,2024-01-22 19:00,98.87,-2.7,77.0,15.0,1404,19937
524,2024-01-22 20:00,98.92,-3.1,85.0,14.0,1364,19386
525,2024-01-22 21:00,98.99,-3.2,89.0,13.0,1284,18641
526,2024-01-22 22:00,99.04,-3.2,93.0,10.0,1183,17606
527,2024-01-22 23:00,99.11,-3.1,94.0,12.0,1099,16633
528,2024-01-23 00:00,99.16,-3.0,95.0,7.0,1041,16124
529,2024-01-23 01:00,99.16,-2.9,94.0,8.0,1004,15697
530,2024-01-23 02:00,99.23,-2.7,94.0,9.0,979,15600
531,2024-01-23 03:00,99.3,-2.4,93.0,7.0,968,15518
532,2024-01-23 04:00,99.27,-2.2,93.0,5.0,980,15750
533,2024-01-23 05:00,99.3,-2.2,93.0,5.0,1024,16163
534,2024-01-23 06:00,99.33,-2.1,92.0,4.0,1130,17251
535,2024-01-23 07:00,99.38,-2.0,93.0,5.0,1237,18494
536,2024-01-23 08:00,99.41,-2.1,93.0,3.0,1261,18922
537,2024-01-23 09:00,99.48,-1.6,92.0,0.0,1252,19081
538,2024-01-23 10:00,99.53,-1.4,92.0,6.0,1246,19147
539,2024-01-23 11:00,99.54,-1.2,91.0,8.0,1236,19228
540,2024-01-23 12:00,99.56,-1.1,90.0,7.0,1230,19017
541,2024-01-23 13:00,99.51,-1.3,91.0,9.0,1214,18928
542,2024-01-23 14:00,99.43,-1.2,92.0,8.0,1222,18972
543,2024-01-23 15:00,99.45,-1.3,94.0,10.0,1251,19157
544,2024-01-23 16:00,99.42,-1.3,96.0,13.0,1305,19611
545,2024-01-23 17:00,99.44,-1.2,97.0,12.0,1388,19925
546,2024-01-23 18:00,99.43,-1.2,97.0,12.0,1389,19755
547,2024-01-23 19:00,99.46,-1.2,97.0,12.0,1364,19719
548,2024-01-23 20:00,99.41,-1.3,97.0,14.0,1319,19248
549,2024-01-23 21:00,99.39,-1.4,97.0,16.0,1252,18601
550,2024-01-23 22:00,99.34,-1.5,97.0,16.0,1162,17514
551,2024-01-23 23:00,99.28,-1.7,97.0,17.0,1073,16494
552,2024-01-24 00:00,99.24,-1.7,97.0,14.0,1021,15759
553,2024-01-24 01:00,99.23,-2.3,96.0,12.0,991,15515
554,2024-01-24 02:00,99.21,-2.8,96.0,14.0,969,15219
555,2024-01-24 03:00,99.21,-3.0,96.0,14.0,958,15235
556,2024-01-24 04:00,99.15,-3.2,95.0,15.0,970,15443
557,2024-01-24 05:00,99.18,-3.2,95.0,11.0,1009,15772
558,2024-01-24 06:00,99.15,-3.4,95.0,12.0,1112,16864
559,2024-01-24 07:00,99.18,-3.5,95.0,12.0,1214,18210
560,2024-01-24 08:00,99.17,-3.6,96.0,9.0,1242,18714
561,2024-01-24 09:00,99.1,-3.3,97.0,12.0,1248,18807
562,2024-01-24 10:00,99.08,-3.1,97.0,10.0,1249,18955
563,2024-01-24 11:00,99.04,-2.9,97.0,9.0,1248,19079
564,2024-01-24 12:00,99.0,-2.6,97.0,11.0,1240,19182
565,2024-01-24 13:00,98.85,-2.4,97.0,10.0,1232,19195
566,2024-01-24 14:00,98.81,-1.7,98.0,8.0,1226,19137
567,2024-01-24 15:00,98.75,-1.4,98.0,8.0,1236,19265
568,2024-01-24 16:00,98.68,-1.1,98.0,6.0,1289,19588
569,2024-01-24 17:00,98.62,-1.0,98.0,5.0,1369,20006
570,2024-01-24 18:00,98.57,-0.8,98.0,6.0,1366,19472
571,2024-01-24 19:00,98.55,-0.7,99.0,5.0,1335,19085
572,2024-01-24 20:00,98.52,-0.4,99.0,3.0,1292,18877
573,2024-01-24 21:00,98.47,-0.3,98.0,4.0,1213,18248
574,2024-01-24 22:00,98.44,-0.1,98.0,3.0,1121,17124
575,2024-01-24 23:00,98.4,-0.1,98.0,0.0,1027,16080
576,2024-01-25 00:00,98.41,0.0,98.0,0.0,970,15339
577,2024-01-25 01:00,98.34,0.0,98.0,0.0,935,14921
578,2024-01-25 02:00,98.43,0.0,98.0,0.0,908,14819
579,2024-01-25 03:00,98.44,0.1,98.0,0.0,901,14693
580,2024-01-25 04:00,98.5,0.2,98.0,0.0,911,14884
581,2024-01-25 05:00,98.52,0.1,98.0,0.0,954,15349
582,2024-01-25 06:00,98.58,0.1,99.0,0.0,1058,16438
583,2024-01-25 07:00,98.61,0.1,99.0,0.0,1159,17680
584,2024-01-25 08:00,98.71,0.4,98.0,0.0,1185,18201
585,2024-01-25 09:00,98.71,0.6,97.0,0.0,1176,18307
586,2024-01-25 10:00,98.73,0.8,95.0,6.0,1159,18316
587,2024-01-25 11:00,98.78,1.0,94.0,6.0,1138,18358
588,2024-01-25 12:00,98.75,1.2,94.0,,1136,18247
589,2024-01-25 13:00,98.72,1.2,94.0,6.0,1136,18157
590,2024-01-25 14:00,98.74,1.3,94.0,6.0,1139,18093
591,2024-01-25 15:00,98.72,1.2,95.0,6.0,1166,18286
592,2024-01-25 16:00,98.68,1.2,97.0,9.0,1229,18671
593,2024-01-25 17:00,98.72,1.0,98.0,10.0,1312,19021
594,2024-01-25 18:00,98.75,1.0,99.0,8.0,1312,18790
595,2024-01-25 19:00,98.74,0.8,99.0,8.0,1287,18424
596,2024-01-25 20:00,98.71,0.7,99.0,8.0,1247,17962
597,2024-01-25 21:00,98.67,0.7,99.0,12.0,1176,17289
598,2024-01-25 22:00,98.64,0.9,99.0,13.0,1083,16335
599,2024-01-25 23:00,98.6,0.8,98.0,11.0,999,15392
600,2024-01-26 00:00,98.55,0.8,98.0,12.0,943,14887
601,2024-01-26 01:00,98.39,0.6,98.0,14.0,907,14573
602,2024-01-26 02:00,98.28,0.5,99.0,14.0,881,14302
603,2024-01-26 03:00,98.21,0.5,98.0,16.0,871,14443
604,2024-01-26 04:00,98.07,0.5,98.0,17.0,891,14815
605,2024-01-26 05:00,97.98,0.6,97.0,18.0,943,15360
606,2024-01-26 06:00,97.93,0.5,97.0,16.0,1043,16621
607,2024-01-26 07:00,97.98,0.6,97.0,15.0,1153,17689
608,2024-01-26 08:00,98.06,0.6,97.0,14.0,1184,18300
609,2024-01-26 09:00,98.17,0.6,96.0,18.0,1196,18457
610,2024-01-26 10:00,98.27,0.7,95.0,17.0,1189,18605
611,2024-01-26 11:00,98.32,0.8,94.0,20.0,1141,18560
612,2024-01-26 12:00,98.24,1.2,92.0,22.0,1084,18197
613,2024-01-26 13:00,98.15,1.4,94.0,17.0,1115,18269
614,2024-01-26 14:00,98.26,1.5,95.0,7.0,1137,18197
615,2024-01-26 15:00,98.32,1.1,97.0,8.0,1173,18202
616,2024-01-26 16:00,98.46,1.1,97.0,5.0,1234,18539
617,2024-01-26 17:00,98.51,1.0,98.0,7.0,1301,18870
618,2024-01-26 18:00,98.62,0.9,97.0,7.0,1300,18609
619,2024-01-26 19:00,98.67,0.9,98.0,5.0,1276,18305
620,2024-01-26 20:00,98.73,0.9,97.0,3.0,1240,18015
621,2024-01-26 21:00,98.7,0.7,98.0,4.0,1185,17488
622,2024-01-26 22:00,98.73,0.5,98.0,3.0,1105,16454
623,2024-01-26 23:00,98.72,0.4,99.0,0.0,1016,15447
624,2024-01-27 00:00,98.72,0.5,99.0,3.0,954,14751
625,2024-01-27 01:00,98.72,0.4,99.0,0.0,907,14327
626,2024-01-27 02:00,98.71,0.4,99.0,0.0,883,14018
627,2024-01-27 03:00,98.72,0.3,99.0,0.0,877,13950
628,2024-01-27 04:00,98.73,0.3,99.0,4.0,881,14005
629,2024-01-27 05:00,98.74,0.3,99.0,0.0,911,14283
630,2024-01-27 06:00,98.75,0.2,99.0,0.0,957,14858
631,2024-01-27 07:00,98.8,0.2,99.0,4.0,1021,15661
632,2024-01-27 08:00,98.84,0.2,99.0,0.0,1081,16451
633,2024-01-27 09:00,98.87,0.4,99.0,0.0,1112,16890
634,2024-01-27 10:00,98.91,0.6,99.0,4.0,1126,17160
635,2024-01-27 11:00,98.9,0.9,91.0,7.0,1130,17448
636,2024-01-27 12:00,98.86,0.8,91.0,8.0,1125,17328
637,2024-01-27 13:00,98.78,0.8,92.0,8.0,1117,17438
638,2024-01-27 14:00,98.76,0.9,91.0,7.0,1111,17389
639,2024-01-27 15:00,98.71,1.1,89.0,5.0,1141,17470
640,2024-01-27 16:00,98.76,0.8,92.0,0.0,1201,17596
641,2024-01-27 17:00,98.71,0.4,94.0,0.0,1285,17825
642,2024-01-27 18:00,98.72,0.2,94.0,3.0,1280,17595
643,2024-01-27 19:00,98.76,0.2,95.0,0.0,1231,17176
644,2024-01-27 20:00,98.68,0.2,95.0,4.0,1180,16696
645,2024-01-27 21:00,98.63,0.0,95.0,6.0,1123,16197
646,2024-01-27 22:00,98.58,-0.1,96.0,8.0,1052,15428
647,2024-01-27 23:00,98.57,0.1,92.0,8.0,983,14830
648,2024-01-28 00:00,98.49,-0.1,95.0,10.0,930,14780
649,2024-01-28 01:00,98.46,-0.1,94.0,9.0,887,13971
650,2024-01-28 02:00,98.42,-0.1,97.0,6.0,867,13695
651,2024-01-28 03:00,98.37,0.0,94.0,10.0,860,13529
652,2024-01-28 04:00,98.25,-0.1,94.0,13.0,865,13527
653,2024-01-28 05:00,98.15,-0.3,93.0,15.0,878,13718
654,2024-01-28 06:00,98.01,-0.8,95.0,14.0,915,14281
655,2024-01-28 07:00,98.13,-1.0,95.0,9.0,974,14979
656,2024-01-28 08:00,98.16,-0.5,94.0,12.0,1025,15577
657,2024-01-28 09:00,98.11,-0.1,91.0,13.0,1024,16031
658,2024-01-28 10:00,98.05,0.8,84.0,18.0,1027,16509
659,2024-01-28 11:00,98.01,0.2,89.0,17.0,1078,17042
660,2024-01-28 12:00,97.95,0.2,91.0,13.0,1078,17277
661,2024-01-28 13:00,97.87,0.5,91.0,12.0,1077,17145
662,2024-01-28 14:00,97.83,1.0,81.0,14.0,1087,17113
663,2024-01-28 15:00,97.84,0.8,91.0,9.0,1123,17357
664,2024-01-28 16:00,97.88,1.0,86.0,6.0,1198,17683
665,2024-01-28 17:00,97.88,1.3,80.0,9.0,1290,18336
666,2024-01-28 18:00,97.93,1.4,81.0,8.0,1290,18303
667,2024-01-28 19:00,97.92,1.4,81.0,9.0,1247,17974
668,2024-01-28 20:00,97.94,1.2,83.0,11.0,1197,17490
669,2024-01-28 21:00,97.94,0.7,89.0,12.0,1135,16886
670,2024-01-28 22:00,97.94,0.5,87.0,11.0,1052,16062
671,2024-01-28 23:00,97.95,0.1,89.0,13.0,978,15478
672,2024-01-29 00:00,97.97,-0.2,87.0,12.0,919,14886
673,2024-01-29 01:00,97.97,-0.8,91.0,14.0,889,14398
674,2024-01-29 02:00,97.99,-1.3,93.0,10.0,879,14206
675,2024-01-29 03:00,98.04,-1.6,86.0,14.0,883,14254
676,2024-01-29 04:00,98.04,-2.0,85.0,22.0,903,14497
677,2024-01-29 05:00,98.07,-2.0,86.0,13.0,948,14980
678,2024-01-29 06:00,98.1,-2.1,85.0,13.0,1057,16407
679,2024-01-29 07:00,98.17,-2.2,86.0,16.0,1166,18137
680,2024-01-29 08:00,98.21,-2.5,87.0,13.0,1190,18469
681,2024-01-29 09:00,98.28,-2.3,85.0,11.0,1168,18393
682,2024-01-29 10:00,98.31,-2.1,83.0,12.0,1085,18313
683,2024-01-29 11:00,98.35,-1.4,77.0,10.0,971,18045
684,2024-01-29 12:00,98.33,-0.6,74.0,11.0,904,17808
685,2024-01-29 13:00,98.29,0.7,67.0,9.0,875,17474
686,2024-01-29 14:00,98.25,1.2,67.0,10.0,880,17335
687,2024-01-29 15:00,98.23,1.5,65.0,9.0,954,17355
688,2024-01-29 16:00,98.25,1.4,67.0,9.0,1121,17860
689,2024-01-29 17:00,98.29,0.4,74.0,9.0,1274,18857
690,2024-01-29 18:00,98.33,-1.6,85.0,6.0,1309,18978
691,2024-01-29 19:00,98.33,-3.9,88.0,0.0,1298,18633
692,2024-01-29 20:00,98.35,-4.7,94.0,4.0,1260,18256
693,2024-01-29 21:00,98.34,-5.3,96.0,0.0,1193,17605
694,2024-01-29 22:00,98.32,-5.2,95.0,0.0,1101,16571
695,2024-01-29 23:00,98.27,-5.5,96.0,0.0,1015,15676
696,2024-01-30 00:00,98.25,-4.1,95.0,4.0,958,14925
697,2024-01-30 01:00,98.2,-3.3,96.0,6.0,920,14536
698,2024-01-30 02:00,98.2,-2.4,95.0,7.0,898,14491
699,2024-01-30 03:00,98.2,-1.6,92.0,7.0,893,14354
700,2024-01-30 04:00,98.17,-1.0,92.0,13.0,912,14534
701,2024-01-30 05:00,98.16,-1.1,91.0,14.0,962,15004
702,2024-01-30 06:00,98.17,-1.3,92.0,18.0,1058,16221
703,2024-01-30 07:00,98.18,-1.1,92.0,19.0,1179,17821
704,2024-01-30 08:00,98.22,-0.7,89.0,20.0,1209,18360
705,2024-01-30 09:00,98.26,-0.6,86.0,19.0,1202,18295
706,2024-01-30 10:00,98.22,-0.5,87.0,16.0,1192,18412
707,2024-01-30 11:00,98.21,-0.2,87.0,17.0,1178,18617
708,2024-01-30 12:00,98.15,-0.1,86.0,18.0,1172,18735
709,2024-01-30 13:00,98.14,0.3,85.0,15.0,1172,18795
710,2024-01-30 14:00,98.11,0.4,82.0,16.0,1201,18715
711,2024-01-30 15:00,98.11,0.3,83.0,16.0,1212,18935
712,2024-01-30 16:00,98.09,0.2,85.0,13.0,1271,19051
713,2024-01-30 17:00,98.12,0.1,85.0,12.0,1344,19401
714,2024-01-30 18:00,98.15,-0.1,88.0,10.0,1344,19327
715,2024-01-30 19:00,98.2,-0.1,89.0,11.0,1326,18778
716,2024-01-30 20:00,98.2,-0.4,94.0,9.0,1280,18542
717,2024-01-30 21:00,98.17,-0.5,95.0,9.0,1201,18017
718,2024-01-30 22:00,98.19,-0.5,96.0,6.0,1113,16913
719,2024-01-30 23:00,98.21,-0.5,95.0,4.0,1033,15996
720,2024-01-31 00:00,98.2,-0.5,95.0,5.0,976,15378
721,2024-01-31 01:00,98.16,-0.6,96.0,6.0,931,14782
722,2024-01-31 02:00,98.17,-0.7,96.0,4.0,907,14700
723,2024-01-31 03:00,98.19,-0.8,97.0,3.0,901,14603
724,2024-01-31 04:00,98.24,-0.8,97.0,3.0,914,14763
725,2024-01-31 05:00,98.15,-1.0,97.0,6.0,962,15188
726,2024-01-31 06:00,98.11,-1.0,97.0,4.0,1059,16456
727,2024-01-31 07:00,98.17,-0.9,97.0,0.0,1166,17718
728,2024-01-31 08:00,98.2,-0.5,97.0,3.0,1184,18065
729,2024-01-31 09:00,98.22,0.0,93.0,5.0,1156,17959
730,2024-01-31 10:00,98.23,0.9,89.0,4.0,1139,18018
731,2024-01-31 11:00,98.26,1.6,85.0,12.0,1118,18029
732,2024-01-31 12:00,98.17,1.8,80.0,13.0,1114,17883
733,2024-01-31 13:00,98.13,1.8,82.0,12.0,1123,17788
734,2024-01-31 14:00,98.05,1.9,81.0,9.0,1132,17795
735,2024-01-31 15:00,98.03,2.2,81.0,9.0,1161,17954
736,2024-01-31 16:00,98.03,2.1,82.0,8.0,1220,18506
737,2024-01-31 17:00,98.01,1.8,83.0,9.0,1289,18914
738,2024-01-31 18:00,97.99,1.4,84.0,7.0,1290,18598
739,2024-01-31 19:00,97.91,1.1,86.0,8.0,1261,18098
740,2024-01-31 20:00,97.9,1.0,86.0,11.0,1225,17672
741,2024-01-31 21:00,97.81,0.8,87.0,8.0,1154,17007
742,2024-01-31 22:00,97.8,0.9,88.0,10.0,1062,16212
743,2024-01-31 23:00,97.76,1.1,88.0,7.0,980,15246
744,2024-02-01 00:00,97.7,1.2,87.0,6.0,923,14571
745,2024-02-01 01:00,97.65,1.4,87.0,7.0,897,14378
746,2024-02-01 02:00,97.63,1.4,89.0,9.0,889,14302
747,2024-02-01 03:00,97.6,1.0,95.0,7.0,884,14200
748,2024-02-01 04:00,97.55,1.0,96.0,8.0,895,14244
749,2024-02-01 05:00,97.55,1.1,94.0,7.0,937,14791
750,2024-02-01 06:00,97.54,1.0,94.0,7.0,1038,15966
751,2024-02-01 07:00,97.56,1.1,93.0,6.0,1139,17206
752,2024-02-01 08:00,97.58,1.3,92.0,7.0,1165,17709
753,2024-02-01 09:00,97.57,1.5,91.0,6.0,1167,17800
754,2024-02-01 10:00,97.56,1.7,91.0,7.0,1164,17887
755,2024-02-01 11:00,97.54,2.2,88.0,8.0,1157,17866
756,2024-02-01 12:00,97.53,2.2,89.0,11.0,1166,17785
757,2024-02-01 13:00,97.5,2.0,93.0,9.0,1164,17875
758,2024-02-01 14:00,97.45,2.0,96.0,9.0,1160,17869
759,2024-02-01 15:00,97.43,2.0,96.0,9.0,1169,18115
760,2024-02-01 16:00,97.46,1.9,97.0,13.0,1220,18524
761,2024-02-01 17:00,97.49,1.8,98.0,11.0,1296,18867
762,2024-02-01 18:00,97.53,1.7,98.0,7.0,1305,18674
763,2024-02-01 19:00,97.59,1.3,98.0,5.0,1284,18177
764,2024-02-01 20:00,97.63,1.7,99.0,4.0,1250,18216
765,2024-02-01 21:00,97.71,1.5,99.0,10.0,1181,17224
766,2024-02-01 22:00,97.75,1.4,99.0,12.0,1092,16065
767,2024-02-01 23:00,97.79,1.4,96.0,13.0,1014,15248
768,2024-02-02 00:00,97.85,0.9,91.0,16.0,962,14979
769,2024-02-02 01:00,97.88,0.4,91.0,17.0,924,14402
770,2024-02-02 02:00,97.93,-0.2,90.0,18.0,900,14093
771,2024-02-02 03:00,97.99,-0.7,90.0,20.0,897,14035
772,2024-02-02 04:00,98.05,-1.4,90.0,20.0,915,14248
773,2024-02-02 05:00,98.14,-1.7,89.0,15.0,956,14794
774,2024-02-02 06:00,98.23,-2.1,89.0,13.0,1062,16172
775,2024-02-02 07:00,98.32,-2.4,87.0,14.0,1163,17394
776,2024-02-02 08:00,98.4,-2.7,86.0,13.0,1173,17847
777,2024-02-02 09:00,98.45,-2.4,84.0,15.0,1127,17916
778,2024-02-02 10:00,98.49,-1.8,81.0,15.0,1108,17681
779,2024-02-02 11:00,98.57,-1.5,79.0,18.0,1068,17460
780,2024-02-02 12:00,98.57,-1.3,76.0,14.0,1048,17098
781,2024-02-02 13:00,98.55,-1.6,76.0,14.0,1041,17041
782,2024-02-02 14:00,98.54,-1.5,76.0,13.0,1047,17118
783,2024-02-02 15:00,98.54,-1.3,74.0,14.0,1049,17335
